0	takescourse	1
0	takescourse	5203
2	takescourse	566
2	takescourse	1849
2	takescourse	8493
5	takescourse	731
5	takescourse	3220
5	takescourse	8240
9	takescourse	667
9	takescourse	717
9	takescourse	5867
11	takescourse	12
11	takescourse	2176
11	takescourse	10834
13	takescourse	8817
13	takescourse	8907
17	takescourse	1132
17	takescourse	1951
17	takescourse	6946
20	takescourse	15290
25	takescourse	6822
25	takescourse	7084
29	takescourse	681
29	takescourse	1697
29	takescourse	3467
29	takescourse	3472
31	takescourse	32
31	takescourse	2402
33	takescourse	34
33	takescourse	561
33	takescourse	1159
33	takescourse	6358
37	takescourse	1485
37	takescourse	1564
37	takescourse	5808
37	takescourse	16541
39	takescourse	40
39	takescourse	371
41	takescourse	42
41	takescourse	1220
41	takescourse	2122
41	takescourse	6780
43	takescourse	44
43	takescourse	615
43	takescourse	4432
47	takescourse	4284
47	takescourse	6682
47	takescourse	10969
49	takescourse	4447
54	takescourse	12649
55	takescourse	2343
55	takescourse	3689
55	takescourse	6108
55	takescourse	6780
57	takescourse	915
57	takescourse	10522
57	takescourse	17494
58	takescourse	2585
60	takescourse	7694
60	takescourse	12169
60	takescourse	21008
62	takescourse	3243
64	takescourse	65
64	takescourse	1516
64	takescourse	3419
64	takescourse	9305
67	takescourse	68
67	takescourse	3824
67	takescourse	5260
69	takescourse	23
69	takescourse	2466
69	takescourse	4023
69	takescourse	8564
71	takescourse	2052
71	takescourse	6829
74	takescourse	9616
76	takescourse	40
76	takescourse	77
76	takescourse	2328
80	takescourse	81
80	takescourse	4102
82	takescourse	1380
82	takescourse	4969
82	takescourse	8991
85	takescourse	4936
85	takescourse	10084
87	takescourse	8094
89	takescourse	5549
92	takescourse	6300
94	takescourse	1000
94	takescourse	2671
94	takescourse	3052
100	takescourse	579
100	takescourse	2578
100	takescourse	4864
100	takescourse	5797
105	takescourse	1629
105	takescourse	5602
107	takescourse	14890
109	takescourse	901
109	takescourse	3890
109	takescourse	10449
111	takescourse	5171
111	takescourse	5643
111	takescourse	12441
113	takescourse	905
113	takescourse	7331
114	takescourse	115
114	takescourse	5321
118	takescourse	6783
118	takescourse	10887
119	takescourse	3266
119	takescourse	8247
119	takescourse	11866
121	takescourse	12219
121	takescourse	14089
121	takescourse	20539
123	takescourse	1371
123	takescourse	1693
123	takescourse	8493
123	takescourse	8572
125	takescourse	3542
125	takescourse	8572
129	takescourse	1742
129	takescourse	4790
133	takescourse	482
133	takescourse	815
133	takescourse	2245
133	takescourse	2933
135	takescourse	2037
135	takescourse	6243
135	takescourse	7987
135	takescourse	13109
137	takescourse	1167
137	takescourse	4912
137	takescourse	5003
138	takescourse	1179
138	takescourse	5946
138	takescourse	8779
139	takescourse	115
139	takescourse	140
142	takescourse	2736
142	takescourse	6014
142	takescourse	13474
143	takescourse	6746
143	takescourse	7329
143	takescourse	9616
147	takescourse	148
147	takescourse	3456
147	takescourse	3631
147	takescourse	7001
149	takescourse	150
149	takescourse	4314
149	takescourse	4724
151	takescourse	245
151	takescourse	5002
157	takescourse	3639
157	takescourse	5591
157	takescourse	7107
160	takescourse	1742
160	takescourse	2069
160	takescourse	7883
160	takescourse	10874
163	takescourse	4304
163	takescourse	8204
163	takescourse	10952
164	takescourse	3536
166	takescourse	77
166	takescourse	2457
166	takescourse	3082
168	takescourse	1161
168	takescourse	5052
170	takescourse	171
170	takescourse	592
170	takescourse	3655
170	takescourse	6534
172	takescourse	460
172	takescourse	6286
173	takescourse	571
173	takescourse	2791
173	takescourse	6504
179	takescourse	3111
181	takescourse	182
181	takescourse	6784
188	takescourse	8801
188	takescourse	18233
190	takescourse	4507
192	takescourse	193
192	takescourse	253
192	takescourse	349
192	takescourse	759
194	takescourse	1372
194	takescourse	2826
194	takescourse	2833
194	takescourse	3404
195	takescourse	1105
195	takescourse	3385
195	takescourse	5699
195	takescourse	10807
196	takescourse	2252
196	takescourse	3902
198	takescourse	902
198	takescourse	1354
202	takescourse	681
202	takescourse	6821
202	takescourse	10449
204	takescourse	1221
204	takescourse	2474
204	takescourse	2620
204	takescourse	4559
206	takescourse	1801
206	takescourse	3132
206	takescourse	5916
206	takescourse	6187
208	takescourse	209
208	takescourse	8468
208	takescourse	11820
212	takescourse	5839
212	takescourse	9599
213	takescourse	214
213	takescourse	5857
215	takescourse	1736
215	takescourse	6886
218	takescourse	2087
218	takescourse	6412
219	takescourse	3512
219	takescourse	4972
219	takescourse	7194
221	takescourse	6577
221	takescourse	7674
221	takescourse	9311
222	takescourse	4528
222	takescourse	5857
226	takescourse	2424
226	takescourse	3631
228	takescourse	1050
228	takescourse	17918
231	takescourse	8711
231	takescourse	10936
231	takescourse	17587
232	takescourse	233
232	takescourse	3271
232	takescourse	14459
234	takescourse	905
234	takescourse	1132
