0	p0	1
2	p0	646
2	p0	4779
3	p0	4018
8	p0	15355
12	p0	5638
14	p0	11030
14	p0	14735
15	p0	1958
16	p0	14776
17	p0	3374
17	p0	5224
18	p0	9637
19	p0	11850
23	p0	6764
23	p0	11030
24	p0	12459
25	p0	2953
25	p0	9654
26	p0	5224
26	p0	17130
27	p0	17999
28	p0	8223
30	p0	9882
30	p0	12756
33	p0	2953
33	p0	9385
34	p0	1991
35	p0	11621
35	p0	12348
36	p0	17251
37	p0	13540
38	p0	5924
39	p0	2953
39	p0	17751
40	p0	16127
41	p0	455
41	p0	5224
42	p0	14593
43	p0	3076
43	p0	10171
44	p0	5439
47	p0	5483
47	p0	9102
48	p0	16026
50	p0	12433
51	p0	10809
51	p0	12613
52	p0	13045
55	p0	3516
55	p0	17787
56	p0	12011
59	p0	13135
60	p0	1075
60	p0	8750
61	p0	3970
62	p0	2953
62	p0	12110
63	p0	10118
64	p0	2953
64	p0	12853
65	p0	5295
66	p0	4248
68	p0	1934
68	p0	10729
69	p0	8905
70	p0	16219
71	p0	16044
72	p0	2953
72	p0	17808
73	p0	11146
74	p0	2953
74	p0	9762
75	p0	16376
76	p0	1236
76	p0	2953
77	p0	8660
78	p0	14368
82	p0	14822
84	p0	2953
84	p0	12759
85	p0	7701
86	p0	12262
86	p0	17307
87	p0	9933
88	p0	16362
88	p0	17563
91	p0	9794
93	p0	7405
109	p0	2953
109	p0	17114
110	p0	5618
113	p0	15333
114	p0	17401
115	p0	9547
116	p0	13909
118	p0	17639
121	p0	122
123	p0	10710
124	p0	11956
125	p0	15779
126	p0	14313
127	p0	16432
128	p0	5483
128	p0	11427
129	p0	11977
130	p0	11479
132	p0	16149
136	p0	12756
136	p0	13869
137	p0	17649
138	p0	10144
139	p0	12233
142	p0	9350
143	p0	3938
146	p0	14128
148	p0	7946
149	p0	2777
149	p0	2953
150	p0	10479
151	p0	2953
151	p0	17613
152	p0	12827
153	p0	8647
154	p0	5483
154	p0	11427
155	p0	4805
156	p0	2953
156	p0	11205
157	p0	2938
160	p0	17444
164	p0	11275
167	p0	16400
169	p0	10832
170	p0	12730
171	p0	15021
172	p0	15822
176	p0	6041
177	p0	11776
178	p0	11982
179	p0	17853
180	p0	181
182	p0	13664
182	p0	15626
183	p0	10020
184	p0	6745
185	p0	8215
190	p0	7397
190	p0	16102
191	p0	16607
192	p0	13502
193	p0	14066
194	p0	8271
200	p0	10768
202	p0	16312
202	p0	16926
203	p0	17966
204	p0	16996
207	p0	12262
207	p0	15956
208	p0	14805
209	p0	11030
209	p0	12055
210	p0	12861
212	p0	14127
217	p0	3272
218	p0	8139
219	p0	8997
222	p0	2953
222	p0	8504
223	p0	9937
224	p0	3603
227	p0	9053
227	p0	9715
228	p0	9103
230	p0	7931
230	p0	12428
233	p0	5483
233	p0	12719
234	p0	5921
235	p0	236
238	p0	2953
238	p0	14468
239	p0	9276
241	p0	17750
244	p0	5925
245	p0	16599
246	p0	12823
247	p0	13344
249	p0	16221
250	p0	7343
251	p0	13992
254	p0	14859
255	p0	11223
257	p0	10140
259	p0	10803
261	p0	2953
261	p0	8312
262	p0	15118
262	p0	16664
269	p0	9787
271	p0	272
277	p0	5677
281	p0	17511
284	p0	13759
286	p0	15835
290	p0	12763
292	p0	9670
296	p0	4222
298	p0	8267
299	p0	13207
300	p0	10374
301	p0	6433
303	p0	17856
304	p0	305
306	p0	15483
307	p0	16579
311	p0	6423
312	p0	5483
312	p0	9102
313	p0	11139
314	p0	5340
315	p0	14255
317	p0	10692
319	p0	2443
322	p0	15323
325	p0	9025
329	p0	17208
336	p0	934
338	p0	4396
340	p0	15519
341	p0	14799
342	p0	2953
342	p0	7967
343	p0	8817
344	p0	531
344	p0	2953
345	p0	13081
347	p0	4118
350	p0	351
354	p0	355
354	p0	5670
356	p0	2953
356	p0	9844
357	p0	16783
361	p0	10829
361	p0	13144
362	p0	12690
363	p0	6347
364	p0	14756
365	p0	6734
366	p0	4240
370	p0	11534
375	p0	9093
378	p0	4244
379	p0	6933
380	p0	5270
381	p0	13040
383	p0	9212
384	p0	17191
386	p0	2312
388	p0	389
391	p0	9870
393	p0	17759
395	p0	15557
396	p0	5644
399	p0	646
399	p0	1075
400	p0	16261
401	p0	6681
402	p0	15709
404	p0	5224
404	p0	17819
406	p0	407
408	p0	2095
416	p0	1847
417	p0	14899
420	p0	4397
421	p0	14252
422	p0	16146
423	p0	2953
423	p0	4832
429	p0	5275
432	p0	2691
433	p0	10240
435	p0	16757
436	p0	11176
437	p0	12522
439	p0	17698
442	p0	17009
443	p0	14853
445	p0	12605
446	p0	17144
447	p0	12418
448	p0	7780
449	p0	14223
450	p0	7462
452	p0	11575
453	p0	9534
457	p0	17440
458	p0	8949
459	p0	12201
460	p0	7232
462	p0	3884
462	p0	15816
463	p0	13670
466	p0	17173
471	p0	11192
472	p0	6362
474	p0	6180
475	p0	5069
476	p0	2549
477	p0	6457
478	p0	8796
480	p0	4216
481	p0	482
483	p0	15881
484	p0	13711
485	p0	606
486	p0	5468
487	p0	1018
489	p0	10918
491	p0	17664
492	p0	13535
498	p0	16123
499	p0	1466
500	p0	501
502	p0	17837
503	p0	13446
504	p0	10867
504	p0	12262
506	p0	3200
507	p0	9556
512	p0	16940
514	p0	7327
517	p0	4872
522	p0	16641
523	p0	12606
524	p0	12886
525	p0	4706
529	p0	10283
532	p0	15573
533	p0	11760
534	p0	14979
535	p0	12400
536	p0	4725
540	p0	5192
541	p0	2676
543	p0	16566
544	p0	13950
546	p0	14894
550	p0	8863
551	p0	1658
554	p0	4743
555	p0	13679
558	p0	5224
558	p0	7246
559	p0	16314
560	p0	12365
561	p0	562
563	p0	16427
565	p0	566
568	p0	6099
